1040,3.0315e+07,0,0.01,0,14.2,0,89.96,0,0
1057,3.0335e+07,0,0.01,0,14.2,0,89.96,0,0
1074,3.0355e+07,0,0.01,0,14.2,0,89.96,0,0
1091,3.0375e+07,0,0.01,0,14.2,0,89.96,0,0
1108,3.0395e+07,0,0.01,0,14.2,0,89.96,0,0
1134,3.0415e+07,0,0.01,0,14.2,0,89.95,0,0
1153,3.0435e+07,0,0.01,0,14.2,0,89.96,0,0
1170,3.0455e+07,0,0.01,0,14.2,0,89.96,0,0
1187,3.0475e+07,0,0.01,0,14.2,0,89.96,0,0
1204,3.0495e+07,0,0.01,0,14.2,0,89.96,0,0
1230,3.0515e+07,0,0.01,0,14.2,0,89.96,0,0
1247,3.0535e+07,0,0.01,0,14.2,0,89.96,0,0
1264,3.0555e+07,0,0.01,0,14.2,0,89.96,0,0
1281,3.0575e+07,0,0.01,0,14.2,0,89.96,0,0
1298,3.0595e+07,0,0.01,0,14.2,0,89.96,0,0
1324,3.0615e+07,0,0.01,0,14.2,0,89.96,0,0
1343,3.0635e+07,0,0.01,0,14.2,0,89.96,0,0
1360,3.0655e+07,0,0.01,0,14.2,0,89.96,0,0
1377,3.0675e+07,0,0.01,0,14.2,0,89.96,0,0
1394,3.0695e+07,0,0.01,0,14.2,0,89.96,0,0
1420,3.0715e+07,0,0.01,0,14.2,0,89.96,0,0
1437,3.0735e+07,0,0.01,0,14.2,0,89.96,0,0
1454,3.0755e+07,0,0.01,0,14.2,0,89.96,0,0
1471,3.0775e+07,0,0.01,0,14.2,0,89.96,0,0
1488,3.0795e+07,0,0.01,0,14.2,0,89.96,0,0
1514,3.0815e+07,0,0.01,0,14.2,0,89.96,0,0
1533,3.0835e+07,0,0.01,0,14.2,0,89.96,0,0
1550,3.0855e+07,0,0.01,0,14.2,0,89.96,0,0
1567,3.0875e+07,0,0.01,0,14.2,0,89.96,0,0
1584,3.0895e+07,0,0.01,0,14.2,0,89.96,0,0
1610,3.0915e+07,0,0.01,0,14.2,0,89.96,0,0
1627,3.0935e+07,0,0.01,0,14.2,0,89.96,0,0
1644,3.0955e+07,0,0.01,0,14.2,0,89.96,0,0
1661,3.0975e+07,0,0.01,0,14.2,0,89.96,0,0
1678,3.0995e+07,0,0.01,0,14.2,0,89.96,0,0
1707,3.1015e+07,0,0.01,0,14.2,0,89.96,0,0
1726,3.1035e+07,0,0.01,0,14.2,0,89.96,0,0
1743,3.1055e+07,0,0.01,0,14.2,0,89.96,0,0
1760,3.1075e+07,0,0.01,0,14.2,0,89.96,0,0
1777,3.1095e+07,0,0.01,0,14.2,0,89.96,0,0
1803,3.1115e+07,0,0.01,0,14.2,0,89.96,0,0
1820,3.1135e+07,0,0.01,0,14.2,0,89.96,0,0
1837,3.1155e+07,0,0.01,0,14.2,0,89.96,0,0
1854,3.1175e+07,0,0.01,0,14.2,0,89.96,0,0
1871,3.1195e+07,0,0.01,0,14.2,0,89.96,0,0
1897,3.1215e+07,0,0.01,0,14.2,0,89.96,0,0
1916,3.1235e+07,0,0.01,0,14.2,0,89.96,0,0
1933,3.1255e+07,0,0.01,0,14.2,0,89.96,0,0
1950,3.1275e+07,0,0.01,0,14.2,0,89.96,0,0
1967,3.1295e+07,0,0.01,0,14.2,0,89.96,0,0
1993,3.1315e+07,0,0.01,0,14.2,0,89.96,0,0
2010,3.1335e+07,0,0.01,0,14.2,0,89.96,0,0
2027,3.1355e+07,0,0.01,0,14.2,0,89.96,0,0
2044,3.1375e+07,0,0.01,0,14.2,0,89.96,0,0
2061,3.1395e+07,0,0.01,0,14.2,0,89.96,0,0
2087,3.1415e+07,0,0.01,0,14.2,0,89.96,0,0
2106,3.1435e+07,0,0.01,0,14.2,0,89.96,0,0
2123,3.1455e+07,0,0.01,0,14.2,0,89.96,0,0
2140,3.1475e+07,0,0.01,0,14.2,0,89.96,0,0
2157,3.1495e+07,0,0.01,0,14.2,0,89.96,0,0
2183,3.1515e+07,0,0.01,0,14.2,0,89.96,0,0
2200,3.1535e+07,0,0.01,0,14.2,0,89.96,0,0
2217,3.1555e+07,0,0.01,0,14.2,0,89.96,0,0
2234,3.1575e+07,0,0.01,0,14.2,0,89.96,0,0
2251,3.1595e+07,0,0.01,0,14.2,0,89.96,0,0
2277,3.1615e+07,0,0.01,0,14.2,0,89.96,0,0
2296,3.1635e+07,0,0.01,0,14.2,0,89.96,0,0
2313,3.1655e+07,0,0.01,0,14.2,0,89.96,0,0
2330,3.1675e+07,0,0.01,0,14.2,0,89.96,0,0
2347,3.1695e+07,0,0.01,0,14.2,0,89.96,0,0
2373,3.1715e+07,0,0.01,0,14.2,0,89.96,0,0
2390,3.1735e+07,0,0.01,0,14.2,0,89.96,0,0
2407,3.1755e+07,0,0.01,0,14.2,0,89.96,0,0
2424,3.1775e+07,0,0.01,0,14.2,0,89.96,0,0
2441,3.1795e+07,0,0.01,0,14.2,0,89.96,0,0
2467,3.1815e+07,0,0.01,0,14.2,0,89.96,0,0
2486,3.1835e+07,0,0.01,0,14.2,0,89.96,0,0
2503,3.1855e+07,0,0.02,0,14.2,0,89.96,0,0
2523,3.1875e+07,0,0.02,0,14.2,0,89.96,0,0
2541,3.1895e+07,0,0.02,0,14.2,0,89.96,0,0
2567,3.1915e+07,0,0.02,0,14.2,0,89.96,0,0
2584,3.1935e+07,0,0.02,0,14.2,0,89.96,0,0
2601,3.1955e+07,0,0.02,0,14.2,0,89.96,0,0
2618,3.1975e+07,0,0.02,0,14.2,0,89.96,0,0
2635,3.1995e+07,0,0.02,0,14.2,0,89.96,0,0
2664,3.2015e+07,0,0.02,0,14.2,0,89.96,0,0
2683,3.2035e+07,0,0.02,0,14.2,0,89.96,0,0
2700,3.2055e+07,0,0.02,0,14.2,0,89.96,0,0
2717,3.2075e+07,0,0.02,0,14.2,0,89.96,0,0
2735,3.2095e+07,0,0.02,0,14.2,0,89.96,0,0
2762,3.2115e+07,0,0.02,0,14.2,0,89.96,0,0
2779,3.2135e+07,0,0.02,0.83,14.2,0,89.96,0,0
2796,3.2155e+07,0,0.02,0.83,14.2,0,89.96,0,0
2813,3.2175e+07,0,0.02,0.83,14.2,0,89.96,0,0
2830,3.2195e+07,0,0.02,0.83,14.2,0,89.96,0,0
2857,3.2215e+07,0,0.02,0.83,14.2,0,89.96,0,0
2876,3.2235e+07,0,0.02,0,14.2,0,89.96,0,0
2893,3.2255e+07,0,0.02,0,14.2,0,89.96,0,0
2910,3.2275e+07,0,0.02,0,14.2,0,89.96,0,0
2927,3.2295e+07,0,0.02,0,14.2,0,89.96,0,0
2954,3.2315e+07,0,0.01,0,14.2,0,89.96,0,0
2971,3.2335e+07,0,0.01,0,14.19,0,89.96,0,0
2988,3.2355e+07,0,0.01,0,14.19,0,89.96,0,0
3005,3.2375e+07,0,0.01,0,14.19,0,89.96,0,0
3022,3.2395e+07,0,0.01,0,14.19,0,89.96,0,0
3049,3.2415e+07,0,0,0,14.19,0,89.96,0,0
3068,3.2435e+07,0,0,0,14.19,0,89.96,0,0
3085,3.2455e+07,0,0,0,14.19,0,89.96,0,0
3102,3.2475e+07,0,0,0,14.19,0,89.96,0,0
3119,3.2495e+07,0,0,0,14.19,0,89.96,0,0
3146,3.2515e+07,0,0,0,14.19,0,89.96,0,0
3163,3.2535e+07,0,0,0,14.19,0,89.97,0,0
3180,3.2555e+07,0,0,0,14.19,0,89.97,0,0
3197,3.2575e+07,0,-0.01,0,14.2,0,89.97,0,0
3214,3.2595e+07,0,-0.01,0,14.2,0,89.98,0,0
3241,3.2615e+07,0,-0.01,0,14.2,0,89.99,0,0
3260,3.2635e+07,0,-0.01,0,14.2,0,90,0,0
3277,3.2655e+07,0,-0.02,0,14.2,0,90,0,0
3294,3.2675e+07,0,-0.02,0,14.2,0,90.01,0,0
3311,3.2695e+07,0,-0.02,0,14.2,0,90.02,0,0
3338,3.2715e+07,0,-0.02,0,14.2,0,90.04,0,0
3355,3.2735e+07,0,-0.03,0,14.2,0,90.05,0,0
3372,3.2755e+07,0,-0.03,0,14.2,0,90.06,0,0
3389,3.2775e+07,0,-0.03,0,14.21,0,90.08,0,0
3406,3.2795e+07,0,-0.03,0,14.21,0,90.09,0,0
3433,3.2815e+07,0,-0.04,0,14.21,0,90.11,0,0
3452,3.2835e+07,0,-0.04,0,14.21,0,90.13,0.02,0
3469,3.2855e+07,0,-0.04,0,14.2,0,90.15,0.02,0
3486,3.2875e+07,0,-0.04,0,14.2,0,90.17,0.02,0
3503,3.2895e+07,0,-0.05,0,14.2,0,90.19,0.02,0
3530,3.2915e+07,0,-0.05,0,14.2,0,90.21,0.02,0
3547,3.2935e+07,0,-0.05,0,14.2,0,90.24,0.02,0
3564,3.2955e+07,0,-0.05,0,14.2,0,90.26,0.02,0
3581,3.2975e+07,0,-0.06,0,14.2,0,90.29,0.02,0
3598,3.2995e+07,0,-0.06,0,14.2,0,90.32,0.02,0
3628,3.3015e+07,0,-0.06,0,14.2,0,90.35,0.02,0.01
3647,3.3035e+07,0,-0.06,0,14.19,0,90.39,0.02,0.01
3664,3.3055e+07,0,-0.07,0,14.19,0,90.42,0.02,0.01
3681,3.3075e+07,0,-0.07,0,14.19,0,90.46,0.02,0.01
3698,3.3095e+07,0,-0.07,0,14.19,0,90.5,0.02,0.01
3725,3.3115e+07,0,-0.07,0,14.19,0,90.54,0.02,0.01
3742,3.3135e+07,0,-0.08,0,14.19,0,90.58,0.02,0.01
3759,3.3155e+07,0,-0.08,0,14.19,0,90.63,0.02,0.01
3776,3.3175e+07,0,-0.08,0,14.19,0,90.67,0.02,0.01
3793,3.3195e+07,0,-0.08,0,14.19,0,90.72,0.02,0.01
3820,3.3215e+07,0,-0.08,0,14.18,0,90.78,0.02,0.01
3839,3.3235e+07,0,-0.08,0,14.18,0,90.83,0.02,0.01
3856,3.3255e+07,0,-0.08,0,14.18,0,90.88,0.02,0.01
3873,3.3275e+07,0,-0.09,0,14.18,0,90.94,0.02,0.01
3890,3.3295e+07,0,-0.09,0,14.18,0,91,0.02,0.01
3917,3.3315e+07,0,-0.09,0,14.18,0,91.07,0.02,0.01
3934,3.3335e+07,0,-0.09,0,14.18,0,91.13,0.02,0.01
3951,3.3355e+07,0,-0.09,0,14.18,0,91.2,0.02,0.01
3968,3.3375e+07,0,-0.09,0,14.17,0,91.27,0.02,0.01
