QGC WPL 110
0	1	0	16	0	0	0	0	-35.3629379999999998	149.165085000000005	584.409973000000036	1
1	0	3	22	15	0	0	0	-35.3611640000000023	149.163985999999994	28.1100010000000005	1
2	0	3	16	0	0	0	0	-35.3594670000000022	149.161697000000004	99.8000030000000038	1
3	0	3	16	0	0	0	0	-35.3663329999999974	149.162658999999991	100.730002999999996	1
4	0	3	16	0	0	0	0	-35.366585673328558	149.160947799682617	100	1
5	0	3	16	0	0	0	0	-35.3595861734713566	149.160239696502686	100	1
6	0	3	16	0	0	0	0	-35.3597261694155804	149.158458709716797	100	1
7	0	3	16	0	0	0	0	-35.3667431550945679	149.159359931945801	100	1
8	0	3	16	0	0	0	0	-35.3669531303046512	149.157536029815674	100	1
9	0	3	16	0	0	0	0	-35.3599186634425138	149.156656265258789	100	1
10	0	3	21	0	0	0	0	-35.3635409654652761	149.154167175292969	100	1
