QGC WPL 110
0	1	0	16	0	0	0	0	53.941993	-1.053572	0.000000	1
1	0	3	22	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	30.000000	1
2	0	3	178	0.000000	24.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
3	0	3	16	0.000000	0.000000	0.000000	0.000000	53.939926	-1.051897	40.000000	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	53.939144	-1.051251	40.000000	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	53.940002	-1.051113	40.000000	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	53.934427	-1.046501	40.000000	1
7	0	3	16	0.000000	0.000000	0.000000	0.000000	53.934524	-1.045734	40.000000	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	53.940079	-1.050329	40.000000	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	53.940155	-1.049545	40.000000	1
10	0	3	16	0.000000	0.000000	0.000000	0.000000	53.934620	-1.044966	40.000000	1
11	0	3	16	0.000000	0.000000	0.000000	0.000000	53.934717	-1.044199	40.000000	1
12	0	3	16	0.000000	0.000000	0.000000	0.000000	53.940231	-1.048761	40.000000	1
13	0	3	16	0.000000	0.000000	0.000000	0.000000	53.940308	-1.047976	40.000000	1
14	0	3	16	0.000000	0.000000	0.000000	0.000000	53.934814	-1.043432	40.000000	1
15	0	3	16	0.000000	0.000000	0.000000	0.000000	53.934910	-1.042664	40.000000	1
16	0	3	16	0.000000	0.000000	0.000000	0.000000	53.940384	-1.047192	40.000000	1
17	0	3	16	0.000000	0.000000	0.000000	0.000000	53.940461	-1.046408	40.000000	1
18	0	3	16	0.000000	0.000000	0.000000	0.000000	53.935007	-1.041897	40.000000	1
19	0	3	16	0.000000	0.000000	0.000000	0.000000	53.935103	-1.041129	40.000000	1
20	0	3	16	0.000000	0.000000	0.000000	0.000000	53.940537	-1.045624	40.000000	1
21	0	3	16	0.000000	0.000000	0.000000	0.000000	53.936440	-1.041388	40.000000	1
22	0	3	16	0.000000	0.000000	0.000000	0.000000	53.935200	-1.040362	40.000000	1
23	0	3	20	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
