QGC WPL 110
0	1	0	16	0	0	0	0	53.941791000000002	-1.05237000000000003	0	1
1	0	3	22	20	0	0	0	53.9418000000000006	-1.05200000000000005	30	1
2	0	3	178	0	24	0	0	0	0	0	1
3	0	3	16	0	1	0	0	53.9393389999999968	-1.049925	50	1
4	0	3	16	0	1	0	0	53.9351679999999973	-1.04557499999999992	50	1
5	0	3	16	0	1	0	0	53.935374000000003	-1.04489600000000005	50	1
6	0	3	16	0	1	0	0	53.9395390000000035	-1.04923999999999995	50	1
7	0	3	16	0	1	0	0	53.9397400000000005	-1.04855600000000004	50	1
8	0	3	16	0	1	0	0	53.9355800000000016	-1.04421600000000003	50	1
9	0	3	16	0	1	0	0	53.9357860000000002	-1.04353699999999994	50	1
10	0	3	16	0	1	0	0	53.9399409999999975	-1.047871	50	1
11	0	3	16	0	1	0	0	53.9401420000000016	-1.04718599999999995	50	1
12	0	3	16	0	1	0	0	53.9359910000000013	-1.04285699999999992	50	1
13	0	3	16	0	1	0	0	53.9361969999999999	-1.04217800000000005	50	1
14	0	3	16	0	1	0	0	53.9403429999999986	-1.0465009999999999	50	1
15	0	3	16	0	1	0	0	53.9405429999999981	-1.045817	50	1
16	0	3	16	0	1	0	0	53.9364029999999985	-1.04149800000000003	50	1
17	0	3	16	0	1	0	0	53.9349619999999987	-1.04625400000000002	50	1
18	0	3	16	0	1	0	0	53.9391379999999998	-1.05061000000000004	50	1
19	0	3	20	0	0	0	0	0	0	0	1
